revenue_category,year,power_code_code,value,mean_value
Non-tax revenue: Miscellaneous and unidentified revenue,2015,600000,0.36328092613770746,0.29883263517634445
Non-tax revenue: Miscellaneous and unidentified revenue,2016,600000,0.2693093121324299,0.29883263517634445
Non-tax revenue: Miscellaneous and unidentified revenue,2017,600000,0.35107958889662855,0.29883263517634445
Non-tax revenue: Miscellaneous and unidentified revenue,2018,600000,0.3202741389216562,0.29883263517634445
Non-tax revenue: Miscellaneous and unidentified revenue,2019,600000,0.3546805187947328,0.29883263517634445
Non-tax revenue: Miscellaneous and unidentified revenue,2020,600000,0.4924095492074413,0.29883263517634445
Non-tax revenue: Miscellaneous and unidentified revenue,2021,600000,0.4202385851707354,0.29883263517634445
SACU revenue,2004,600000,0.14396778860169748,0.29883263517634445
SACU revenue,2005,600000,0.15864933750510676,0.29883263517634445
SACU revenue,2006,600000,0.24060798414232698,0.29883263517634445
SACU revenue,2007,600000,0.24824378971981537,0.29883263517634445
SACU revenue,2008,600000,0.28839302546418644,0.29883263517634445
SACU revenue,2009,600000,0.28926311725887077,0.29883263517634445
SACU revenue,2010,600000,0.17474603570676703,0.29883263517634445
SACU revenue,2011,600000,0.18098169356867147,0.29883263517634445
SACU revenue,2012,600000,0.3416836476248244,0.29883263517634445
SACU revenue,2013,600000,0.3460991134564696,0.29883263517634445
SACU revenue,2014,600000,0.3950792808641311,0.29883263517634445
SACU revenue,2015,600000,0.36328092613770746,0.29883263517634445
SACU revenue,2016,600000,0.2693093121324299,0.29883263517634445
SACU revenue,2017,600000,0.35107958889662855,0.29883263517634445
SACU revenue,2018,600000,0.3202741389216562,0.29883263517634445
SACU revenue,2019,600000,0.3546805187947328,0.29883263517634445
SACU revenue,2020,600000,0.4924095492074413,0.29883263517634445
SACU revenue,2021,600000,0.4202385851707354,0.29883263517634445
SACU revenue,2004,600000,0.14396778860169748,0.29883263517634445
SACU revenue,2005,600000,0.15864933750510676,0.29883263517634445
SACU revenue,2006,600000,0.24060798414232698,0.29883263517634445
SACU revenue,2007,600000,0.24824378971981537,0.29883263517634445
SACU revenue,2008,600000,0.28839302546418644,0.29883263517634445
SACU revenue,2009,600000,0.28926311725887077,0.29883263517634445
SACU revenue,2010,600000,0.17474603570676703,0.29883263517634445
SACU revenue,2011,600000,0.18098169356867147,0.29883263517634445
SACU revenue,2012,600000,0.3416836476248244,0.29883263517634445
SACU revenue,2013,600000,0.3460991134564696,0.29883263517634445
SACU revenue,2014,600000,0.3950792808641311,0.29883263517634445
SACU revenue,2015,600000,0.36328092613770746,0.29883263517634445
SACU revenue,2016,600000,0.2693093121324299,0.29883263517634445
SACU revenue,2017,600000,0.35107958889662855,0.29883263517634445
SACU revenue,2018,600000,0.3202741389216562,0.29883263517634445
SACU revenue,2019,600000,0.3546805187947328,0.29883263517634445
SACU revenue,2020,600000,0.4924095492074413,0.29883263517634445
SACU revenue,2021,600000,0.4202385851707354,0.29883263517634445
Total non-tax revenue excluding grants,2004,600000,0.1629177878266157,0.3607121329077996
Total non-tax revenue excluding grants,2005,600000,0.1809831937269382,0.3607121329077996
Total non-tax revenue excluding grants,2006,600000,0.2671487841967327,0.3607121329077996
Total non-tax revenue excluding grants,2007,600000,0.275632179194905,0.3607121329077996
Total non-tax revenue excluding grants,2008,600000,0.31783163123709546,0.3607121329077996
Total non-tax revenue excluding grants,2009,600000,0.3228476604281751,0.3607121329077996
Total non-tax revenue excluding grants,2010,600000,0.26147118521003965,0.3607121329077996
Total non-tax revenue excluding grants,2011,600000,0.24424936830835647,0.3607121329077996
Total non-tax revenue excluding grants,2012,600000,0.39965476357755736,0.3607121329077996
Total non-tax revenue excluding grants,2013,600000,0.4180877082532206,0.3607121329077996
Total non-tax revenue excluding grants,2014,600000,0.47019170522490117,0.3607121329077996
Total non-tax revenue excluding grants,2015,600000,0.4439579375624127,0.3607121329077996
Total non-tax revenue excluding grants,2016,600000,0.354805331962522,0.3607121329077996
Total non-tax revenue excluding grants,2017,600000,0.43251818066806036,0.3607121329077996
Total non-tax revenue excluding grants,2018,600000,0.40924957583024996,0.3607121329077996
Total non-tax revenue excluding grants,2019,600000,0.42703660236154906,0.3607121329077996
Total non-tax revenue excluding grants,2020,600000,0.5834374526512546,0.3607121329077996
Total non-tax revenue excluding grants,2021,600000,0.5207973441198046,0.3607121329077996
Total non-tax revenue excluding grants,2004,600000,0.1629177878266157,0.3607121329077996
Total non-tax revenue excluding grants,2005,600000,0.1809831937269382,0.3607121329077996
Total non-tax revenue excluding grants,2006,600000,0.2671487841967327,0.3607121329077996
Total non-tax revenue excluding grants,2007,600000,0.275632179194905,0.3607121329077996
Total non-tax revenue excluding grants,2008,600000,0.31783163123709546,0.3607121329077996
Total non-tax revenue excluding grants,2009,600000,0.3228476604281751,0.3607121329077996
Total non-tax revenue excluding grants,2010,600000,0.26147118521003965,0.3607121329077996
Total non-tax revenue excluding grants,2011,600000,0.24424936830835647,0.3607121329077996
Total non-tax revenue excluding grants,2012,600000,0.39965476357755736,0.3607121329077996
Total non-tax revenue excluding grants,2013,600000,0.4180877082532206,0.3607121329077996
Total non-tax revenue excluding grants,2014,600000,0.47019170522490117,0.3607121329077996
Total non-tax revenue excluding grants,2015,600000,0.4439579375624127,0.3607121329077996
Total non-tax revenue excluding grants,2016,600000,0.354805331962522,0.3607121329077996
Total non-tax revenue excluding grants,2017,600000,0.43251818066806036,0.3607121329077996
Total non-tax revenue excluding grants,2018,600000,0.40924957583024996,0.3607121329077996
Total non-tax revenue excluding grants,2019,600000,0.42703660236154906,0.3607121329077996
Total non-tax revenue excluding grants,2020,600000,0.5834374526512546,0.3607121329077996
Total non-tax revenue excluding grants,2021,600000,0.5207973441198046,0.3607121329077996
Total tax and non-tax revenue excluding grants,2004,600000,0.23524411825447578,0.5764917921062894
Total tax and non-tax revenue excluding grants,2005,600000,0.25411210882748125,0.5764917921062894
Total tax and non-tax revenue excluding grants,2006,600000,0.3443503789649807,0.5764917921062894
Total tax and non-tax revenue excluding grants,2007,600000,0.3674691179919481,0.5764917921062894
Total tax and non-tax revenue excluding grants,2008,600000,0.42891905095987615,0.5764917921062894
Total tax and non-tax revenue excluding grants,2009,600000,0.45261855125715755,0.5764917921062894
Total tax and non-tax revenue excluding grants,2010,600000,0.4081216068295204,0.5764917921062894
Total tax and non-tax revenue excluding grants,2011,600000,0.4139886258000218,0.5764917921062894
Total tax and non-tax revenue excluding grants,2012,600000,0.5766367851808365,0.5764917921062894
Total tax and non-tax revenue excluding grants,2013,600000,0.6392051361418629,0.5764917921062894
Total tax and non-tax revenue excluding grants,2014,600000,0.7293342447628224,0.5764917921062894
Total tax and non-tax revenue excluding grants,2015,600000,0.7376010669125592,0.5764917921062894
Total tax and non-tax revenue excluding grants,2016,600000,0.6545772579007084,0.5764917921062894
Total tax and non-tax revenue excluding grants,2017,600000,0.7373016853278019,0.5764917921062894
Total tax and non-tax revenue excluding grants,2018,600000,0.7737349790402885,0.5764917921062894
Total tax and non-tax revenue excluding grants,2019,600000,0.7894617882186569,0.5764917921062894
Total tax and non-tax revenue excluding grants,2020,600000,0.9220165227431492,0.5764917921062894
Total tax and non-tax revenue excluding grants,2021,600000,0.9121592327990601,0.5764917921062894
Total tax and non-tax revenue excluding grants,2004,600000,0.23524411825447578,0.5764917921062894
Total tax and non-tax revenue excluding grants,2005,600000,0.25411210882748125,0.5764917921062894
Total tax and non-tax revenue excluding grants,2006,600000,0.3443503789649807,0.5764917921062894
Total tax and non-tax revenue excluding grants,2007,600000,0.3674691179919481,0.5764917921062894
Total tax and non-tax revenue excluding grants,2008,600000,0.42891905095987615,0.5764917921062894
Total tax and non-tax revenue excluding grants,2009,600000,0.45261855125715755,0.5764917921062894
Total tax and non-tax revenue excluding grants,2010,600000,0.4081216068295204,0.5764917921062894
Total tax and non-tax revenue excluding grants,2011,600000,0.4139886258000218,0.5764917921062894
Total tax and non-tax revenue excluding grants,2012,600000,0.5766367851808365,0.5764917921062894
Total tax and non-tax revenue excluding grants,2013,600000,0.6392051361418629,0.5764917921062894
Total tax and non-tax revenue excluding grants,2014,600000,0.7293342447628224,0.5764917921062894
Total tax and non-tax revenue excluding grants,2015,600000,0.7376010669125592,0.5764917921062894
Total tax and non-tax revenue excluding grants,2016,600000,0.6545772579007084,0.5764917921062894
Total tax and non-tax revenue excluding grants,2017,600000,0.7373016853278019,0.5764917921062894
Total tax and non-tax revenue excluding grants,2018,600000,0.7737349790402885,0.5764917921062894
Total tax and non-tax revenue excluding grants,2019,600000,0.7894617882186569,0.5764917921062894
Total tax and non-tax revenue excluding grants,2020,600000,0.9220165227431492,0.5764917921062894
Total tax and non-tax revenue excluding grants,2021,600000,0.9121592327990601,0.5764917921062894
Excise taxes collected on behalf of the SACU Common Revenue Pool,2004,600000,0.04609126262820727,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2005,600000,0.045998302820947606,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2006,600000,0.046211325294818605,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2007,600000,0.04687909574460105,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2008,600000,0.04707836676769398,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2009,600000,0.04828709428844742,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2010,600000,0.04883055162319624,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2011,600000,0.04793550719600917,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2012,600000,0.04851486831860761,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2013,600000,0.0494063123659546,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2014,600000,0.04876034421631481,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2015,600000,0.04845226171361078,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2016,600000,0.049718845338183174,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2017,600000,0.05290618160215902,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2020,600000,0.0474243532692699,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2004,600000,0.04609126262820727,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2005,600000,0.045998302820947606,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2006,600000,0.046211325294818605,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2007,600000,0.04687909574460105,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2008,600000,0.04707836676769398,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2009,600000,0.04828709428844742,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2010,600000,0.04883055162319624,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2011,600000,0.04793550719600917,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2012,600000,0.04851486831860761,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2013,600000,0.0494063123659546,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2014,600000,0.04876034421631481,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2015,600000,0.04845226171361078,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2016,600000,0.049718845338183174,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2017,600000,0.05290618160215902,0.0481663115458681
Excise taxes collected on behalf of the SACU Common Revenue Pool,2020,600000,0.0474243532692699,0.0481663115458681
Import duties collected on behalf of the SACU Common Revenue Pool,2004,600000,0.046241178444325876,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2005,600000,0.04421656484759142,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2006,600000,0.044221165332942625,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2007,600000,0.04488468533430277,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2008,600000,0.04494209139064171,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2009,600000,0.04460685602331046,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2010,600000,0.04495344258819305,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2011,600000,0.046133817117705915,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2012,600000,0.04701586017324827,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2013,600000,0.046924150497877515,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2014,600000,0.04805772008946943,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2015,600000,0.050612639633481324,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2016,600000,0.048759744153008135,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2017,600000,0.04937065860448277,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2018,600000,0.050594937765934295,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2019,600000,0.050685847356896144,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2020,600000,0.0486867864559711,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2021,600000,0.05003052822072728,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2004,600000,0.046241178444325876,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2005,600000,0.04421656484759142,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2006,600000,0.044221165332942625,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2007,600000,0.04488468533430277,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2008,600000,0.04494209139064171,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2009,600000,0.04460685602331046,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2010,600000,0.04495344258819305,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2011,600000,0.046133817117705915,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2012,600000,0.04701586017324827,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2013,600000,0.046924150497877515,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2014,600000,0.04805772008946943,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2015,600000,0.050612639633481324,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2016,600000,0.048759744153008135,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2017,600000,0.04937065860448277,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2018,600000,0.050594937765934295,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2019,600000,0.050685847356896144,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2020,600000,0.0486867864559711,0.04727437077945057
Import duties collected on behalf of the SACU Common Revenue Pool,2021,600000,0.05003052822072728,0.04727437077945057
VAT - Domestic (Gross),2004,600000,0.06651511734487987,0.12242502139531276
VAT - Domestic (Gross),2005,600000,0.06648271392631923,0.12242502139531276
VAT - Domestic (Gross),2006,600000,0.06944002592273484,0.12242502139531276
VAT - Domestic (Gross),2007,600000,0.07420672880988943,0.12242502139531276
VAT - Domestic (Gross),2008,600000,0.08291429745838184,0.12242502139531276
VAT - Domestic (Gross),2009,600000,0.08520783942705955,0.12242502139531276
VAT - Domestic (Gross),2010,600000,0.0956207379878577,0.12242502139531276
VAT - Domestic (Gross),2011,600000,0.10158816755167668,0.12242502139531276
VAT - Domestic (Gross),2012,600000,0.11739848554022447,0.12242502139531276
VAT - Domestic (Gross),2013,600000,0.11992105167095127,0.12242502139531276
VAT - Domestic (Gross),2014,600000,0.13363294827604308,0.12242502139531276
VAT - Domestic (Gross),2015,600000,0.14315330267343204,0.12242502139531276
VAT - Domestic (Gross),2016,600000,0.14987981232019978,0.12242502139531276
VAT - Domestic (Gross),2017,600000,0.15587364466951262,0.12242502139531276
VAT - Domestic (Gross),2018,600000,0.17742571841329255,0.12242502139531276
VAT - Domestic (Gross),2019,600000,0.18721660135144255,0.12242502139531276
VAT - Domestic (Gross),2020,600000,0.17677209945649267,0.12242502139531276
VAT - Domestic (Gross),2021,600000,0.20040109231523923,0.12242502139531276
VAT - Domestic (Refunds),2004,600000,0.04081910641572686,0.02305413776708999
VAT - Domestic (Refunds),2005,600000,0.04036785880910436,0.02305413776708999
VAT - Domestic (Refunds),2006,600000,0.03944836180217013,0.02305413776708999
VAT - Domestic (Refunds),2007,600000,0.03888260211452308,0.02305413776708999
VAT - Domestic (Refunds),2008,600000,0.034712012117278375,0.02305413776708999
VAT - Domestic (Refunds),2009,600000,0.03508725170505488,0.02305413776708999
VAT - Domestic (Refunds),2010,600000,0.031442867222491976,0.02305413776708999
VAT - Domestic (Refunds),2011,600000,0.028784586773904643,0.02305413776708999
VAT - Domestic (Refunds),2012,600000,0.022862962042495487,0.02305413776708999
VAT - Domestic (Refunds),2013,600000,0.025772118958550125,0.02305413776708999
VAT - Domestic (Refunds),2014,600000,0.023633793365200027,0.02305413776708999
VAT - Domestic (Refunds),2015,600000,0.01503408609608314,0.02305413776708999
VAT - Domestic (Refunds),2016,600000,0.009592211978363725,0.02305413776708999
VAT - Domestic (Refunds),2017,600000,0.011748939513118634,0.02305413776708999
VAT - Domestic (Refunds),2018,600000,0.009254326331427967,0.02305413776708999
VAT - Domestic (Refunds),2019,600000,0.0,0.02305413776708999
VAT - Domestic (Refunds),2020,600000,0.0072089105400619784,0.02305413776708999
VAT - Domestic (Refunds),2021,600000,0.0003224840220643343,0.02305413776708999
VAT - Domestic (Gross),2004,600000,0.06651511734487987,0.12242502139531276
VAT - Domestic (Gross),2005,600000,0.06648271392631923,0.12242502139531276
VAT - Domestic (Gross),2006,600000,0.06944002592273484,0.12242502139531276
VAT - Domestic (Gross),2007,600000,0.07420672880988943,0.12242502139531276
VAT - Domestic (Gross),2008,600000,0.08291429745838184,0.12242502139531276
VAT - Domestic (Gross),2009,600000,0.08520783942705955,0.12242502139531276
VAT - Domestic (Gross),2010,600000,0.0956207379878577,0.12242502139531276
VAT - Domestic (Gross),2011,600000,0.10158816755167668,0.12242502139531276
VAT - Domestic (Gross),2012,600000,0.11739848554022447,0.12242502139531276
VAT - Domestic (Gross),2013,600000,0.11992105167095127,0.12242502139531276
VAT - Domestic (Gross),2014,600000,0.13363294827604308,0.12242502139531276
VAT - Domestic (Gross),2015,600000,0.14315330267343204,0.12242502139531276
VAT - Domestic (Gross),2016,600000,0.14987981232019978,0.12242502139531276
VAT - Domestic (Gross),2017,600000,0.15587364466951262,0.12242502139531276
VAT - Domestic (Gross),2018,600000,0.17742571841329255,0.12242502139531276
VAT - Domestic (Gross),2019,600000,0.18721660135144255,0.12242502139531276
VAT - Domestic (Gross),2020,600000,0.17677209945649267,0.12242502139531276
VAT - Domestic (Gross),2021,600000,0.20040109231523923,0.12242502139531276
VAT - Domestic (Refunds),2004,600000,0.04081910641572686,0.02305413776708999
VAT - Domestic (Refunds),2005,600000,0.04036785880910436,0.02305413776708999
VAT - Domestic (Refunds),2006,600000,0.03944836180217013,0.02305413776708999
VAT - Domestic (Refunds),2007,600000,0.03888260211452308,0.02305413776708999
VAT - Domestic (Refunds),2008,600000,0.034712012117278375,0.02305413776708999
VAT - Domestic (Refunds),2009,600000,0.03508725170505488,0.02305413776708999
VAT - Domestic (Refunds),2010,600000,0.031442867222491976,0.02305413776708999
VAT - Domestic (Refunds),2011,600000,0.028784586773904643,0.02305413776708999
VAT - Domestic (Refunds),2012,600000,0.022862962042495487,0.02305413776708999
VAT - Domestic (Refunds),2013,600000,0.025772118958550125,0.02305413776708999
VAT - Domestic (Refunds),2014,600000,0.023633793365200027,0.02305413776708999
VAT - Domestic (Refunds),2015,600000,0.01503408609608314,0.02305413776708999
VAT - Domestic (Refunds),2016,600000,0.009592211978363725,0.02305413776708999
VAT - Domestic (Refunds),2017,600000,0.011748939513118634,0.02305413776708999
VAT - Domestic (Refunds),2018,600000,0.009254326331427967,0.02305413776708999
VAT - Domestic (Refunds),2019,600000,0.0,0.02305413776708999
VAT - Domestic (Refunds),2020,600000,0.0072089105400619784,0.02305413776708999
VAT - Domestic (Refunds),2021,600000,0.0003224840220643343,0.02305413776708999
